year,regional_schlüssel,Austotal,Deutotal,Deu15_20,Aus15_20,Deu21_25,Aus21_25,Deu26_30,Aus26_30,Deu31_35,Aus31_35,Deu36_40,Aus36_40,Deu41_45,Aus41_45,Deu46_50,Aus46_50
2002,5966016,14,110,0,7,5,18,6,32,2,34,0,0,0,0,1,19
2002,5966020,36,193,5,10,9,39,16,71,5,59,0,5,0,0,1,9
2002,5966024,45,191,4,20,15,33,14,48,9,66,1,4,0,0,2,20
2002,5966028,22,175,1,9,10,26,5,53,3,61,2,2,0,0,1,24
2002,5970004,25,178,0,19,12,49,6,60,7,37,0,4,0,0,0,9
2002,5970008,21,120,2,10,10,27,5,49,3,23,0,1,0,0,1,10
2002,5970012,10,50,1,4,4,5,1,15,2,24,0,0,0,0,2,2
2002,5970016,10,143,0,5,3,26,4,47,2,44,0,1,0,0,1,20
2002,5970020,21,110,2,7,6,26,6,31,6,27,0,5,0,0,1,14
2002,5970024,51,209,4,12,19,50,21,53,3,70,0,1,0,0,4,23
2002,5970028,21,123,2,3,10,31,3,45,5,32,0,2,0,0,1,10
2002,5970032,34,177,0,7,8,33,19,59,6,55,0,1,0,0,1,22
2002,5970036,38,89,5,2,13,21,13,36,5,18,1,2,0,0,1,10
2002,5970040,196,732,23,60,58,173,54,190,45,227,6,13,0,0,10,69
2002,5970044,15,152,2,4,6,22,6,43,1,55,0,4,0,0,0,24
2002,5974004,7,113,0,3,2,21,3,38,2,39,0,1,0,0,0,11
2002,5974008,3,67,0,5,0,16,1,13,1,23,0,2,0,0,1,8
2002,5974012,8,118,0,3,4,26,3,41,0,39,0,0,0,0,1,9
2002,5974016,13,160,3,6,3,19,3,48,3,66,0,2,0,0,1,19
2002,5974020,31,181,1,7,11,26,11,60,6,68,0,5,0,0,2,15
2002,5974024,14,122,3,2,6,18,3,37,1,45,0,2,0,1,1,17
2002,5974028,125,506,13,41,30,106,48,126,27,166,1,12,0,0,6,55
2002,5974032,10,102,0,3,3,15,3,38,3,31,0,2,0,0,1,13
2002,5974036,9,95,1,6,2,11,2,28,4,44,0,0,0,0,0,6
2002,5974040,80,432,1,33,21,82,31,127,18,125,2,13,0,0,7,52
2002,5974044,27,216,0,12,7,41,10,78,7,66,0,3,0,0,3,16
2002,5974048,6,90,0,4,0,10,3,27,2,37,0,3,0,1,1,8
2002,5974052,70,238,10,14,18,52,24,68,10,78,4,6,0,0,4,20
2002,5974056,10,96,1,6,5,15,1,22,3,39,0,3,0,0,0,11
2002,5978004,119,548,10,252,48,70,40,104,16,91,1,2,0,0,4,29
2002,5978008,52,130,4,11,19,19,22,37,4,42,0,3,0,0,3,18
2002,5978012,28,181,6,7,11,16,7,63,3,55,1,7,0,0,0,33
2002,5978016,19,138,0,7,7,21,8,33,3,58,0,2,0,0,1,17
2002,5978020,67,321,4,15,21,69,25,90,9,106,1,8,0,1,7,32
2002,5978024,219,594,26,46,83,143,63,182,37,163,4,8,1,0,5,52
2002,5978028,82,362,3,13,32,55,27,104,14,134,1,9,0,1,5,46
2002,5978032,20,183,4,11,5,47,3,43,8,56,0,3,0,0,0,23
2002,5978036,104,563,12,136,26,92,32,110,24,164,3,10,0,0,7,51
2002,5978040,41,221,4,5,11,38,16,66,8,84,0,2,0,0,2,26
2003,5111000,3160,7075,323,966,829,1152,995,1681,730,2154,49,217,2,7,232,898
2003,5113000,1240,3622,102,352,350,575,387,964,286,1168,27,86,0,2,88,475
2003,5114000,469,1631,24,232,124,285,160,365,111,462,11,47,0,0,39,240
2003,5116000,694,1710,156,141,161,350,171,449,149,520,12,52,1,2,44,196
2003,5117000,337,962,22,53,104,143,110,231,67,363,5,32,1,0,28,140
2003,5119000,534,1389,144,206,147,265,143,341,68,397,7,39,0,0,25,141
2003,5120000,309,725,25,55,87,157,99,202,68,208,6,19,0,1,24,83
2003,5122000,386,987,34,64,108,166,130,245,83,331,4,37,1,0,26,144
2003,5124000,886,2383,69,395,250,408,314,595,178,640,17,58,0,3,58,284
2003,5154004,8,68,0,3,2,9,4,21,1,25,0,4,0,0,1,6
2003,5154008,49,215,5,18,15,40,11,62,15,63,0,4,0,0,3,28
2003,5154012,43,258,6,15,13,50,15,68,6,78,1,7,0,0,2,40
2003,5154016,37,278,2,22,5,55,7,63,18,99,2,8,0,0,3,31
2003,5154020,5,103,0,0,2,10,0,33,3,44,0,2,0,0,0,14
2003,5154024,11,118,0,5,2,23,6,35,2,39,0,4,0,0,1,12
2003,5154028,5,105,0,4,2,12,1,23,1,43,0,6,1,0,0,17
2003,5154032,34,255,3,9,7,47,14,76,6,78,1,5,0,1,3,39
2003,5154036,56,344,5,32,12,69,16,99,18,107,0,7,0,0,5,30
2003,5154040,14,39,0,0,1,5,3,12,10,15,0,2,0,0,0,5
2003,5154044,14,180,0,10,5,32,5,57,3,56,0,8,0,0,1,17
2003,5154048,4,56,0,0,0,7,3,13,1,20,0,4,0,0,0,12
2003,5154052,13,116,2,7,5,18,4,34,1,38,0,6,0,0,1,13
2003,5154056,6,60,0,4,0,7,1,11,2,25,0,6,0,0,3,7
2003,5154060,4,57,1,1,0,7,1,23,1,18,1,2,0,0,0,6
2003,5154064,17,78,0,5,5,18,8,20,4,26,0,2,0,0,0,7
2003,5158004,94,328,7,15,19,47,35,79,24,120,2,8,1,0,6,59
2003,5158008,43,224,3,4,14,35,12,50,8,84,0,12,0,0,6,39
2003,5158012,65,144,4,8,18,18,18,48,18,47,1,6,0,0,6,17
2003,5158016,107,364,12,15,28,42,36,100,26,142,1,6,0,0,4,59
2003,5158020,71,379,6,13,13,45,21,91,23,153,0,11,0,1,8,65
2003,5158024,65,261,6,9,23,39,19,68,13,94,1,12,0,1,3,38
2003,5158026,89,277,7,23,22,39,35,86,19,89,0,6,0,0,6,34
2003,5158028,130,597,10,20,30,61,36,136,42,249,2,18,0,1,10,112
2003,5158032,204,535,21,37,55,103,74,146,35,167,8,19,0,0,11,63
2003,5158036,51,117,3,3,19,18,19,30,8,51,0,2,0,1,2,12
2003,5162004,128,466,7,27,38,71,49,134,24,153,2,13,0,1,8,67
2003,5162008,119,458,8,18,37,79,45,138,22,159,2,5,0,0,5,59
2003,5162012,16,138,0,9,7,19,6,33,2,51,0,3,0,0,1,23
2003,5162016,48,291,4,3,13,26,17,71,10,127,0,9,0,0,4,55
2003,5162020,28,238,0,1,6,20,13,63,8,103,0,7,0,0,1,44
2003,5162022,107,369,4,9,24,19,35,77,34,156,0,19,0,0,10,89
2003,5162024,403,1046,32,70,113,176,129,253,88,371,5,33,0,0,36,143
2003,5162028,9,83,0,4,2,11,5,17,2,32,0,2,0,0,0,17
2003,5166004,15,116,1,5,2,15,6,37,4,44,1,1,0,0,1,14
2003,5166008,7,115,0,6,0,13,4,30,3,49,0,3,0,0,0,14
2003,5166012,37,237,2,17,8,23,10,67,14,89,0,7,0,0,3,34
2003,5166016,55,283,4,20,21,53,12,73,15,100,0,6,0,0,3,31
2003,5166020,18,123,0,5,4,25,6,31,6,35,0,6,0,0,2,21
2003,5166024,13,145,3,10,4,13,1,30,4,58,0,3,0,0,1,31
2003,5166028,49,219,7,11,18,32,12,52,7,88,2,6,0,0,3,30
2003,5166032,116,519,10,41,28,101,40,130,32,180,3,19,0,0,3,48
2003,5166036,49,370,1,9,10,44,20,105,9,139,1,14,0,0,8,59
2003,5170004,9,85,0,3,1,9,5,27,3,32,0,3,0,0,0,11
2003,5170008,93,448,8,24,38,83,18,128,19,153,3,8,0,0,7,52
2003,5170012,16,207,1,6,4,27,5,72,6,69,0,3,0,2,0,28
2003,5170016,5,82,0,1,1,12,0,18,4,37,0,3,0,0,0,11
2003,5170020,87,237,6,21,25,41,34,58,20,73,1,8,0,0,1,36
2003,5170024,194,624,12,41,48,127,65,161,48,202,3,13,0,1,18,79
2003,5170028,45,191,4,6,9,40,22,42,8,67,0,6,0,0,2,30
2003,5170032,31,253,3,16,8,36,13,77,5,92,0,7,0,0,2,25
2003,5170036,10,103,1,2,3,12,3,29,2,48,0,3,0,0,1,9
2003,5170040,4,57,0,1,0,10,2,15,2,23,0,4,0,0,0,4
2003,5170044,46,265,4,22,12,57,12,80,12,75,0,3,0,0,6,28
2003,5170048,98,434,12,24,28,72,24,118,23,152,5,17,0,0,6,51
2003,5170052,17,158,0,5,2,30,5,43,7,49,0,7,0,0,3,24
2003,5313000,649,1657,39,69,153,214,206,386,174,643,14,59,0,2,63,284
2003,5314000,864,2284,51,96,193,269,266,499,249,863,22,106,1,6,82,445
2003,5315000,3071,6597,291,399,746,913,1044,1487,705,2385,63,245,3,5,219,1163
2003,5316000,367,1199,22,172,98,195,147,270,74,360,2,40,1,1,23,161
2003,5334002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5334036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,5354004,100,332,2,27,36,79,34,86,23,93,1,7,0,1,4,39
2003,5354008,87,208,6,18,31,43,26,68,20,49,2,4,0,0,2,26
2003,5354012,97,395,6,39,27,80,30,106,28,115,0,6,0,0,6,49
2003,5354016,75,344,5,14,23,63,26,101,16,112,0,9,0,0,5,45
2003,5354020,14,91,0,4,6,10,4,26,2,41,1,1,0,0,1,9
2003,5354024,7,69,0,1,0,4,3,23,4,23,0,3,0,2,0,13
2003,5354028,15,125,5,5,6,10,1,39,1,51,0,4,0,2,2,14
2003,5354032,117,419,5,26,35,74,35,124,25,125,2,13,0,0,15,57
2003,5354036,67,257,4,14,18,39,22,85,17,82,3,6,0,0,3,31
2003,5358004,36,118,5,9,8,22,13,29,7,45,0,2,0,0,3,11
2003,5358008,259,725,32,178,71,157,75,151,55,155,4,12,2,0,20,72
2003,5358012,1,38,0,4,0,5,1,11,0,13,0,1,0,0,0,4
2003,5358016,4,69,0,1,1,10,2,18,1,30,0,2,0,0,0,8
2003,5358020,10,57,0,1,3,10,4,30,2,12,0,1,0,0,1,3
2003,5358024,53,224,2,9,18,30,17,65,9,89,2,4,0,0,5,27
2003,5358028,7,124,0,3,0,15,5,34,0,47,0,5,0,0,2,20
2003,5358032,9,98,3,6,3,14,1,22,1,44,0,2,0,0,1,10
2003,5358036,10,107,0,7,5,15,2,29,2,44,1,2,0,0,0,10
2003,5358040,10,72,1,6,1,14,4,27,3,19,0,1,0,0,1,5
2003,5358044,5,72,0,0,1,4,1,23,0,31,0,5,0,0,3,9
2003,5358048,14,115,0,9,2,17,7,37,4,41,1,2,0,0,0,9
2003,5358052,11,81,1,6,3,15,3,24,4,23,0,2,0,0,0,11
2003,5358056,7,56,0,2,1,5,2,10,3,23,0,2,0,0,1,14
2003,5358060,10,65,1,2,3,17,5,12,0,21,0,3,0,0,1,10
2003,5362004,31,155,1,7,7,25,13,30,5,57,1,6,0,0,4,30
2003,5362008,170,393,13,35,51,68,53,101,39,136,2,8,0,0,12,45
2003,5362012,102,290,6,14,31,42,34,59,17,103,2,13,0,0,12,59
2003,5362016,36,157,1,12,11,39,14,38,9,50,0,7,0,0,1,11
2003,5362020,54,305,1,12,15,37,16,74,16,125,1,8,0,0,5,49
2003,5362024,95,284,3,20,21,44,40,75,17,101,4,5,0,0,10,39
2003,5362028,97,373,4,15,21,58,33,94,30,127,1,12,0,0,8,67
2003,5362032,148,446,14,30,41,68,53,121,32,153,2,8,0,0,6,66
2003,5362036,58,346,5,8,15,38,16,79,15,153,1,11,1,1,5,56
2003,5362040,117,216,7,16,37,52,39,55,25,61,1,6,0,1,8,25
2003,5366004,22,129,1,5,5,15,7,34,5,47,0,4,0,0,4,24
2003,5366008,4,58,0,9,1,9,3,18,0,14,0,1,0,0,0,7
2003,5366012,1,19,0,0,0,4,0,5,0,8,1,0,0,0,0,2
2003,5366016,92,406,6,33,29,87,29,113,17,127,3,11,0,0,8,35
2003,5366020,6,62,1,5,0,6,3,16,2,26,0,1,0,0,0,8
2003,5366024,10,104,0,9,3,22,2,20,4,39,0,3,0,0,1,11
2003,5366028,25,239,1,11,7,38,9,70,5,79,0,7,0,0,3,34
2003,5366032,4,62,0,2,1,9,1,14,2,26,0,4,0,0,0,7
2003,5366036,16,115,0,8,5,25,3,27,6,43,1,3,0,0,1,9
2003,5366040,15,123,0,8,4,21,9,36,1,41,0,2,0,0,1,15
2003,5366044,11,161,1,8,4,27,2,54,4,42,0,4,0,0,0,26
2003,5370004,60,321,2,22,18,54,23,85,15,110,0,5,0,1,2,44
2003,5370008,23,92,0,0,3,11,9,32,7,37,2,1,0,0,2,11
2003,5370012,46,208,2,9,9,34,18,61,14,67,0,8,0,0,3,29
2003,5370016,284,299,225,25,9,47,20,93,25,90,1,7,0,0,4,37
2003,5370020,112,275,12,20,30,53,41,76,19,91,3,3,0,0,7,32
2003,5370024,15,56,1,8,1,9,5,9,5,22,0,2,0,0,3,6
2003,5370028,48,188,0,20,13,50,17,51,14,45,1,5,0,0,3,17
2003,5370032,12,73,0,3,0,12,3,24,6,26,0,1,0,0,3,7
2003,5370036,21,108,0,6,7,11,7,36,6,37,0,2,0,0,1,16
2003,5370040,20,307,2,117,8,26,5,54,3,77,0,6,0,0,2,27
2003,5374004,74,148,10,11,13,33,29,42,17,49,0,3,0,0,5,10
2003,5374008,39,147,1,3,12,32,14,42,6,45,2,8,0,0,4,17
2003,5374012,101,396,4,29,41,108,30,116,17,100,3,7,0,0,6,36
2003,5374016,15,157,0,7,3,32,7,47,2,45,1,6,0,0,2,20
2003,5374020,21,169,1,12,4,29,7,46,5,57,0,6,0,0,4,19
2003,5374024,16,106,1,9,9,20,4,34,2,28,0,1,0,1,0,13
2003,5374028,10,84,1,7,3,15,1,37,2,16,1,1,0,0,2,8
2003,5374032,14,140,2,7,2,38,5,39,4,37,0,2,0,0,1,17
2003,5374036,40,169,4,5,16,39,13,43,5,57,1,4,0,0,1,21
2003,5374040,19,189,1,5,6,33,8,54,3,56,0,5,0,1,1,35
2003,5374044,40,173,2,10,14,52,11,48,11,42,1,6,0,0,1,15
2003,5374048,27,209,0,12,7,32,11,67,7,65,0,7,0,0,2,26
2003,5374052,35,171,2,6,10,26,6,53,9,61,2,4,0,1,6,20
2003,5378004,182,750,14,26,41,87,64,183,43,275,3,34,0,0,17,145
2003,5378008,45,136,5,5,15,23,13,34,6,45,2,2,0,0,4,27
2003,5378012,26,142,0,5,10,23,8,41,8,43,0,3,0,0,0,27
2003,5378016,26,204,2,4,5,23,8,56,8,82,0,4,0,0,3,35
2003,5378020,11,128,0,3,1,13,3,26,6,58,0,8,0,0,1,20
2003,5378024,39,224,0,10,12,32,13,48,11,89,1,7,0,0,2,38
2003,5378028,30,197,1,6,7,21,10,54,9,77,1,7,0,2,2,30
2003,5378032,44,231,1,12,8,25,20,91,12,71,1,9,0,0,2,23
2003,5382004,27,161,1,4,11,21,7,44,5,60,1,7,0,0,2,25
2003,5382008,38,165,1,6,9,19,15,28,10,60,0,7,0,0,3,45
2003,5382012,54,431,6,10,16,50,15,121,10,164,2,10,0,1,5,75
2003,5382016,43,124,5,7,14,23,13,27,8,45,1,5,0,0,2,17
2003,5382020,49,409,1,11,10,68,17,100,16,146,1,26,0,1,4,57
2003,5382024,58,303,2,13,16,29,21,75,15,113,1,16,0,0,3,57
2003,5382028,27,237,4,5,7,34,7,71,8,83,1,11,0,0,0,33
2003,5382032,45,152,5,9,14,18,12,42,13,54,0,7,0,0,1,22
2003,5382036,11,107,1,5,0,14,5,24,2,49,1,4,0,0,2,11
2003,5382040,18,145,1,8,2,16,10,41,3,54,1,3,0,0,1,23
2003,5382044,52,259,2,7,15,34,19,69,12,106,0,9,0,0,4,34
2003,5382048,22,166,1,7,3,19,5,41,8,55,2,4,0,1,3,39
2003,5382052,12,72,0,1,3,15,4,25,3,20,0,0,1,0,1,11
2003,5382056,74,377,2,20,21,69,26,93,18,117,1,10,2,1,4,67
2003,5382060,99,282,5,12,27,42,32,88,23,88,4,7,0,0,8,45
2003,5382064,21,125,1,5,3,20,10,34,4,38,0,2,0,0,3,26
2003,5382068,174,520,6,29,45,102,69,152,34,153,3,9,0,2,17,73
2003,5382072,25,162,3,7,6,19,4,33,8,74,0,7,0,0,4,22
2003,5382076,20,141,1,13,7,22,5,42,5,47,2,2,0,0,0,15
2003,5512000,220,760,15,48,67,150,84,221,44,235,2,18,0,0,8,88
2003,5513000,708,1713,91,251,238,367,204,446,139,467,6,40,3,0,27,142
2003,5515000,490,2117,41,76,129,259,169,494,109,811,10,79,0,2,32,396
2003,5554004,36,347,3,16,13,45,12,119,6,136,0,8,0,0,2,23
2003,5554008,97,572,10,30,33,107,30,167,18,202,0,12,0,2,6,52
2003,5554012,159,334,115,22,17,49,16,111,7,107,0,7,0,1,4,37
2003,5554016,14,154,2,7,5,12,2,59,3,54,0,4,0,0,2,18
2003,5554020,99,425,11,32,28,107,30,122,21,115,1,6,0,0,8,43
2003,5554024,2,103,1,1,0,10,0,39,1,37,0,2,0,0,0,14
2003,5554028,5,76,2,2,1,6,1,29,1,32,0,1,0,0,0,6
2003,5554032,15,83,3,2,4,15,4,29,4,22,0,4,0,0,0,11
2003,5554036,3,46,0,1,1,6,1,22,1,14,0,1,0,0,0,2
2003,5554040,115,77,111,2,2,8,0,26,0,29,0,1,0,0,2,11
2003,5554044,11,151,2,2,0,19,2,61,5,47,1,1,0,0,1,21
2003,5554048,11,181,2,8,4,16,2,67,2,66,0,6,0,0,1,18
2003,5554052,27,68,1,0,7,13,9,26,7,24,0,3,0,1,3,1
2003,5554056,24,216,6,5,8,27,7,72,1,84,1,6,0,1,1,21
2003,5554060,4,83,0,2,2,13,0,19,2,34,0,0,0,0,0,15
2003,5554064,10,121,1,5,2,15,2,33,4,50,0,6,0,0,1,12
2003,5554068,19,212,2,6,4,24,7,75,5,79,0,5,0,0,1,23
2003,5558004,20,145,2,6,3,25,6,32,8,60,0,3,0,0,1,19
2003,5558008,6,97,0,3,1,7,3,36,0,40,0,2,0,0,2,9
2003,5558012,35,416,8,129,6,39,13,86,7,115,0,7,0,0,1,40
2003,5558016,35,341,2,21,5,46,9,105,14,119,0,9,0,0,5,41
2003,5558020,10,93,2,6,1,10,2,22,4,35,0,2,0,0,1,18
2003,5558024,24,223,1,7,8,28,9,50,3,97,0,5,0,0,3,36
2003,5558028,3,80,0,1,1,10,1,27,1,34,0,0,0,0,0,8
2003,5558032,16,176,3,7,6,20,5,46,2,78,0,4,0,0,0,21
2003,5558036,7,94,1,1,2,13,1,25,1,38,0,2,0,0,2,15
2003,5558040,9,99,0,1,4,11,4,32,1,44,0,0,0,0,0,11
2003,5558044,16,162,0,6,6,21,6,51,2,52,0,4,0,0,2,28
2003,5562004,103,543,10,26,28,123,36,151,20,168,1,21,0,0,8,54
2003,5562008,40,230,4,14,14,39,12,74,7,69,1,5,0,0,2,29
2003,5562012,94,709,7,140,25,104,33,193,22,196,1,10,0,0,6,66
2003,5562014,197,467,19,21,76,101,65,130,23,150,3,9,0,0,11,56
2003,5562016,27,275,1,5,7,27,12,80,7,115,0,3,0,0,0,45
2003,5562020,127,347,9,21,44,61,41,91,24,135,1,6,1,0,7,33
2003,5562024,162,544,19,37,49,128,55,160,28,152,3,8,1,1,7,58
2003,5562028,72,201,7,11,23,34,27,55,9,69,1,7,0,0,5,25
2003,5562032,256,782,23,50,78,166,87,204,47,234,6,29,0,0,15,99
2003,5562036,36,161,2,8,12,24,13,42,8,67,0,2,0,0,1,18
2003,5566004,9,74,1,3,5,5,3,20,0,29,0,4,0,0,0,13
2003,5566008,41,310,5,8,10,44,12,71,8,138,1,4,0,0,5,45
2003,5566012,48,269,8,14,10,42,18,70,8,94,1,7,0,0,3,42
2003,5566016,17,181,2,10,4,31,4,49,4,71,0,3,0,0,3,17
2003,5566020,6,78,2,2,3,15,1,16,0,35,0,3,0,0,0,7
2003,5566024,7,69,0,1,2,10,3,22,1,22,1,1,0,0,0,13
2003,5566028,59,490,7,29,19,89,18,131,12,187,1,13,0,0,2,41
2003,5566032,1,60,0,3,0,4,1,18,0,27,0,3,0,0,0,5
2003,5566036,10,57,2,2,1,7,3,17,4,22,0,2,0,0,0,7
2003,5566040,57,165,9,11,24,37,13,47,8,47,0,3,0,0,3,20
2003,5566044,7,60,0,3,3,9,3,19,1,19,0,1,0,0,0,9
2003,5566048,17,113,0,9,7,15,7,33,2,41,0,3,0,0,1,12
2003,5566052,8,58,1,2,3,7,2,17,1,26,0,0,0,0,1,6
2003,5566056,11,124,2,3,3,19,3,41,3,36,0,3,0,0,0,22
2003,5566060,9,119,1,4,1,11,4,49,2,44,1,1,0,0,0,10
2003,5566064,7,79,1,3,2,5,3,26,1,35,0,6,0,0,0,4
2003,5566068,33,184,4,10,10,27,8,58,10,68,0,2,0,0,1,19
2003,5566072,6,110,0,8,1,13,3,30,2,47,0,0,0,0,0,12
2003,5566076,86,564,8,27,23,90,32,180,23,199,0,14,0,0,0,54
2003,5566080,5,60,0,0,1,5,2,13,2,32,0,1,0,0,0,9
2003,5566084,40,247,7,11,11,45,15,46,4,115,0,5,0,0,3,25
2003,5566088,3,192,0,113,2,7,0,20,1,43,0,2,0,0,0,7
2003,5566092,8,107,0,7,3,14,5,30,0,38,0,6,0,0,0,12
2003,5566096,7,99,0,4,2,8,3,36,2,38,0,2,0,0,0,11
2003,5570004,169,414,11,33,61,85,59,130,29,113,2,10,0,0,7,43
2003,5570008,67,406,8,130,21,51,17,76,15,110,1,7,0,0,5,32
2003,5570012,6,59,2,2,1,20,1,17,0,16,1,0,0,0,1,4
2003,5570016,8,150,0,2,0,13,5,48,3,56,0,3,0,0,0,28
2003,5570020,26,160,1,6,8,29,7,50,8,52,2,3,0,0,0,20
2003,5570024,5,189,0,118,1,17,0,22,2,20,1,1,0,0,1,11
2003,5570028,37,225,2,11,10,37,12,51,8,89,1,9,0,0,4,28
2003,5570032,5,102,0,2,0,19,1,23,2,37,0,5,0,0,2,16
2003,5570036,20,122,3,9,7,23,5,25,4,43,0,3,0,0,1,19
2003,5570040,11,124,0,5,3,16,3,34,4,47,0,5,0,0,1,17
2003,5570044,17,162,0,8,4,27,7,43,4,62,0,4,0,0,2,18
2003,5570048,10,93,2,5,1,7,4,24,1,38,0,3,0,0,2,16
2003,5570052,52,331,5,12,12,51,22,97,12,117,0,11,0,0,1,43
2003,5711000,842,2295,77,119,248,434,297,646,156,751,17,65,1,1,46,279
2003,5754004,7,80,0,2,3,12,2,25,0,25,0,3,0,0,2,13
2003,5754008,169,737,6,38,65,124,64,223,24,230,3,21,0,0,7,101
2003,5754012,37,179,3,8,8,31,14,38,8,62,2,6,0,0,2,34
2003,5754016,56,259,5,5,12,51,22,73,14,99,2,4,0,0,1,27
2003,5754020,29,155,2,2,9,22,9,44,5,62,2,4,0,0,2,21
2003,5754024,6,65,1,4,2,21,2,13,0,23,0,1,0,0,1,3
2003,5754028,65,383,8,15,16,59,21,110,15,137,0,9,0,0,5,53
2003,5754032,41,257,3,8,10,31,16,88,9,91,0,8,0,0,3,31
2003,5754036,38,229,3,8,15,57,10,60,7,70,0,5,0,2,3,27
2003,5754040,29,158,1,4,11,20,8,42,9,62,0,3,0,0,0,27
2003,5754044,29,217,2,1,11,31,9,55,5,89,0,6,0,0,2,35
2003,5754048,33,166,2,14,12,31,12,50,6,44,0,3,0,0,1,24
2003,5754052,18,91,1,3,6,11,4,21,6,38,1,3,0,0,0,15
2003,5758004,60,325,2,18,19,69,23,94,12,104,1,8,0,0,3,32
2003,5758008,19,137,0,5,11,34,6,35,2,46,0,2,0,0,0,15
2003,5758012,136,526,14,42,43,105,33,130,40,163,1,17,0,1,5,68
2003,5758016,30,141,5,5,7,25,11,52,6,35,0,5,0,0,1,19
2003,5758020,8,116,1,2,3,22,2,41,1,32,1,3,0,0,0,16
2003,5758024,65,300,0,18,22,60,29,82,11,106,0,4,0,0,3,30
2003,5758028,9,73,0,3,4,14,1,16,3,25,0,1,0,0,1,14
2003,5758032,10,120,0,11,6,11,1,24,2,54,1,4,0,0,0,16
2003,5758036,29,159,1,7,8,14,8,51,9,61,1,5,0,0,2,21
2003,5762004,19,151,0,8,6,33,4,39,3,50,2,6,0,0,4,15
2003,5762008,16,102,1,3,3,13,4,38,4,39,0,1,0,0,4,8
2003,5762012,4,81,0,3,1,19,2,26,0,26,0,1,0,0,1,6
2003,5762016,12,152,4,5,4,34,1,44,3,52,0,4,0,0,0,13
2003,5762020,37,230,2,15,10,41,11,77,11,64,0,3,0,0,3,30
2003,5762024,3,46,0,2,2,9,0,10,1,19,0,1,0,0,0,5
2003,5762028,1,67,0,5,1,14,0,12,0,25,0,1,0,0,0,10
2003,5762032,14,141,1,6,5,29,4,33,3,58,1,2,0,0,0,13
2003,5762036,12,192,0,11,6,32,4,62,2,61,0,4,0,0,0,22
2003,5762040,2,80,0,7,1,28,0,18,0,18,1,1,0,0,0,8
2003,5766004,19,113,1,9,9,36,4,39,3,19,0,3,0,0,2,7
2003,5766008,100,349,12,18,30,65,30,115,21,96,2,7,0,0,5,48
2003,5766012,12,86,1,7,4,27,4,17,2,25,0,0,0,0,1,10
2003,5766016,16,166,1,4,2,40,3,41,7,54,2,9,0,0,1,18
2003,5766020,102,764,12,137,23,150,27,181,27,198,3,18,0,1,10,79
2003,5766024,5,75,0,2,2,11,3,24,0,29,0,0,0,0,0,9
2003,5766028,13,103,0,8,3,21,4,35,5,22,0,3,0,0,1,14
2003,5766032,29,133,3,5,15,32,8,39,3,44,0,2,0,0,0,11
2003,5766036,12,134,1,8,5,33,0,38,4,41,0,4,0,0,2,10
2003,5766040,37,350,2,19,15,77,13,99,2,102,1,13,1,0,3,40
2003,5766044,50,321,4,25,11,62,16,100,15,89,1,10,0,0,3,35
2003,5766048,18,148,1,4,9,22,2,42,3,56,0,6,0,0,3,18
2003,5766052,7,84,1,3,1,17,1,21,3,34,0,2,0,0,1,7
2003,5766056,25,149,1,6,9,31,5,29,8,62,0,2,0,1,2,18
2003,5766060,7,91,1,5,4,18,2,27,0,27,0,3,0,1,0,10
2003,5766064,5,57,0,3,1,14,4,14,0,17,0,1,0,0,0,8
2003,5770004,71,370,4,25,19,64,27,111,15,115,4,8,0,1,2,46
2003,5770008,39,276,2,22,11,81,17,79,7,65,0,8,0,0,2,21
2003,5770012,14,115,4,5,2,13,4,38,1,41,1,4,0,0,2,14
2003,5770016,12,122,1,9,0,21,6,35,4,41,1,2,0,0,0,14
2003,5770020,35,265,5,17,12,61,11,70,5,85,0,12,0,0,2,20
2003,5770024,133,636,10,47,50,149,45,165,23,177,0,18,0,1,5,79
2003,5770028,10,235,1,15,2,47,2,68,4,76,0,4,0,0,1,25
2003,5770032,30,255,3,18,13,54,5,66,5,80,0,8,0,0,4,29
2003,5770036,12,144,0,5,3,28,1,47,6,45,0,4,0,0,2,15
2003,5770040,8,136,0,5,5,28,3,44,0,47,0,1,0,0,0,11
2003,5770044,12,210,1,112,3,18,4,32,2,32,0,1,0,0,2,15
2003,5774004,8,79,0,7,3,14,4,19,1,24,0,3,0,1,0,11
2003,5774008,27,113,1,9,7,37,11,27,5,30,0,3,0,0,3,7
2003,5774012,6,126,0,7,2,22,3,31,1,46,0,5,0,1,0,14
2003,5774016,16,169,3,12,8,42,2,46,1,48,0,6,0,0,2,15
